deviceName,node,productId,uptime_years,uptime_months,uptime_weeks,uptime_days,uptime_hours,match
ipdsl-slp-colonias-4,node0_3_CPU0,CFP-100G-LR4,1,1,4,1,18,#REF!
ipdsl-slp-colonias-4,node0_2_CPU0,CFP-100G-LR4,1,1,4,1,18,#REF!
ipdsl-slp-colonias-4,node0_1_CPU0,CFP-100G-LR4,1,1,4,1,18,#REF!
ipdsl-slp-colonias-4,node0_0_CPU0,CFP-100G-LR4,1,1,4,1,18,#REF!
ipdsl-slp-colonias-4,node0_RSP1_CPU0,CFP-100G-LR4,1,1,4,1,18,#REF!
ipdsl-slp-colonias-4,node0_RSP0_CPU0,CFP-100G-LR4,1,1,4,1,18,#REF!
inet-chi-copernico-57,node0_1_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
inet-chi-copernico-57,node0_0_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
inet-chi-copernico-57,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
inet-chi-copernico-57,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_7_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_6_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_5_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_4_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_3_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_2_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_1_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_0_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,4,1,16,#REF!
ipdsl-qro-obrera-8,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,4,1,15,#REF!
inet-chs-tuxtla-32,node0_1_CPU0,A9K-RSP440-SE,1,1,4,0,20,#REF!
inet-chs-tuxtla-32,node0_0_CPU0,A9K-RSP440-SE,1,1,4,0,20,#REF!
inet-chs-tuxtla-32,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,4,0,19,#REF!
inet-chs-tuxtla-32,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,4,0,19,#REF!
ipdsl-mex-vallejo-114,node0_6_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_5_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_4_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_3_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_2_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_1_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_0_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
inet-edo-chalco-17,node0_1_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
inet-edo-chalco-17,node0_0_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
inet-mch-morelia-37,node0_2_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
inet-mch-morelia-37,node0_1_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
inet-mch-morelia-37,node0_0_CPU0,A9K-RSP440-SE,1,1,3,6,20,#REF!
ipdsl-mex-vallejo-114,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,6,19,#REF!
inet-edo-chalco-17,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,6,19,#REF!
inet-edo-chalco-17,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,6,19,#REF!
inet-mch-morelia-37,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,6,19,#REF!
inet-mch-morelia-37,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,6,19,#REF!
ipdsl-mex-roma-82,node0_7_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
ipdsl-mex-roma-82,node0_6_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
ipdsl-mex-roma-82,node0_2_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
ipdsl-mex-roma-82,node0_1_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
ipdsl-mex-roma-82,node0_0_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
ipdsl-mex-roma-82,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
ipdsl-mex-roma-82,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,6,18,#REF!
sec-chi-centauro-15,node0_RP0_CPU0,CRS-8-PRP-12G,1,1,3,6,16,#REF!
ipdsl-qro-corregidora-39,node0_7_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_6_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_5_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_4_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_3_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_2_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_0_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-qro-corregidora-39,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-ver-pozarica-25,node0_6_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-ver-pozarica-25,node0_4_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-ver-pozarica-25,node0_2_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-ver-pozarica-25,node0_1_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-ver-pozarica-25,node0_0_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-mex-ctsj-65,node0_5_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-mex-ctsj-65,node0_4_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-mex-ctsj-65,node0_3_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-mex-ctsj-65,node0_2_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-mex-ctsj-65,node0_0_CPU0,A9K-RSP440-SE,1,1,3,5,18,#REF!
ipdsl-ver-pozarica-25,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,5,17,#REF!
ipdsl-mex-ctsj-65,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,5,17,#REF!
ipdsl-mex-ctsj-65,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,5,17,#REF!
inet-coa-fuentes-41,node0_1_CPU0,A9K-RSP440-SE,1,1,3,4,21,#REF!
inet-coa-fuentes-41,node0_0_CPU0,A9K-RSP440-SE,1,1,3,4,21,#REF!
inet-coa-fuentes-41,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,4,20,#REF!
inet-coa-fuentes-41,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,4,20,#REF!
inet-bcs-snjosecabo-25,node0_1_CPU0,GLC-SX-MMD,1,1,3,4,15,#REF!
inet-bcs-snjosecabo-25,node0_0_CPU0,GLC-SX-MMD,1,1,3,4,15,#REF!
inet-bcs-snjosecabo-25,node0_RSP1_CPU0,GLC-SX-MMD,1,1,3,4,15,#REF!
inet-bcs-snjosecabo-25,node0_RSP0_CPU0,GLC-SX-MMD,1,1,3,4,14,#REF!
ipdsl-gto-pedromoreno-44,node0_6_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_5_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_4_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_3_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_2_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_1_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_0_CPU0,A9K-RSP440-SE,1,1,3,2,18,#REF!
ipdsl-gto-pedromoreno-44,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,2,17,#REF!
ipdsl-gto-pedromoreno-44,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,2,17,#REF!
sec-ver-petrolera-11,node0_1_CPU0,CRS-8-PRP-12G,1,1,3,1,21,#REF!
ipdsl-ver-leandrovalle-34,node0_7_CPU0,XFP-10GLR-OC192SR,1,1,3,1,20,#REF!
ipdsl-ver-leandrovalle-34,node0_3_CPU0,XFP-10GLR-OC192SR,1,1,3,1,20,#REF!
ipdsl-ver-petrolera-13,node0_2_CPU0,A9K-RSP440-SE,1,1,3,1,20,#REF!
ipdsl-ver-leandrovalle-34,node0_6_CPU0,XFP-10GLR-OC192SR,1,1,3,1,19,#REF!
ipdsl-ver-leandrovalle-34,node0_2_CPU0,XFP-10GLR-OC192SR,1,1,3,1,19,#REF!
ipdsl-ver-leandrovalle-34,node0_1_CPU0,XFP-10GLR-OC192SR,1,1,3,1,19,#REF!
ipdsl-ver-leandrovalle-34,node0_0_CPU0,XFP-10GLR-OC192SR,1,1,3,1,19,#REF!
ipdsl-ver-leandrovalle-34,node0_RSP1_CPU0,XFP-10GLR-OC192SR,1,1,3,1,19,#REF!
ipdsl-ver-leandrovalle-34,node0_RSP0_CPU0,XFP-10GLR-OC192SR,1,1,3,1,19,#REF!
ipdsl-ver-petrolera-13,node0_3_CPU0,A9K-RSP440-SE,1,1,3,1,19,#REF!
ipdsl-ver-petrolera-13,node0_1_CPU0,A9K-RSP440-SE,1,1,3,1,19,#REF!
ipdsl-ver-petrolera-13,node0_0_CPU0,A9K-RSP440-SE,1,1,3,1,19,#REF!
ipdsl-ver-petrolera-13,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,1,19,#REF!
ipdsl-ver-petrolera-13,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,1,19,#REF!
ipdsl-mex-popocatepetl-81,node0_4_CPU0,A9K-RSP440-SE,1,1,3,1,18,#REF!
ipdsl-mex-popocatepetl-81,node0_3_CPU0,A9K-RSP440-SE,1,1,3,1,18,#REF!
ipdsl-mex-popocatepetl-81,node0_2_CPU0,A9K-RSP440-SE,1,1,3,1,18,#REF!
ipdsl-mex-popocatepetl-81,node0_1_CPU0,A9K-RSP440-SE,1,1,3,1,18,#REF!
ipdsl-mex-popocatepetl-81,node0_5_CPU0,A9K-RSP440-SE,1,1,3,1,17,#REF!
ipdsl-mex-popocatepetl-81,node0_0_CPU0,A9K-RSP440-SE,1,1,3,1,17,#REF!
ipdsl-mex-popocatepetl-81,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,1,17,#REF!
ipdsl-mex-popocatepetl-81,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,1,17,#REF!
ipdsl-gto-pedromoreno-46,node0_7_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_6_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_5_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_4_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_3_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_2_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_0_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-gto-pedromoreno-46,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,3,0,19,#REF!
ipdsl-mex-cdadazteca-6,node0_7_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-mex-cdadazteca-6,node0_5_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-mex-cdadazteca-6,node0_4_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-mex-cdadazteca-6,node0_3_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-mex-cdadazteca-6,node0_2_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-mex-cdadazteca-6,node0_1_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-mex-cdadazteca-6,node0_0_CPU0,A9K-RSP880-LT-SE,1,1,3,0,17,#REF!
ipdsl-tab-paseo-30,node0_6_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_5_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_4_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_3_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_1_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_0_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-tab-paseo-30,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-mex-cdadazteca-6,node0_6_CPU0,A9K-RSP880-LT-SE,1,1,3,0,16,#REF!
ipdsl-mex-cdadazteca-6,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1,1,3,0,15,#REF!
ipdsl-mex-cdadazteca-6,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1,1,3,0,15,#REF!
ipdsl-jal-tepatitlan-9,node0_6_CPU0,A9K-RSP440-SE,1,1,2,6,21,#REF!
ipdsl-jal-tepatitlan-9,node0_5_CPU0,A9K-RSP440-SE,1,1,2,6,21,#REF!
ipdsl-jal-tepatitlan-9,node0_4_CPU0,A9K-RSP440-SE,1,1,2,6,21,#REF!
ipdsl-jal-tepatitlan-9,node0_3_CPU0,A9K-RSP440-SE,1,1,2,6,21,#REF!
ipdsl-jal-tepatitlan-9,node0_1_CPU0,A9K-RSP440-SE,1,1,2,6,21,#REF!
ipdsl-jal-tepatitlan-9,node0_0_CPU0,A9K-RSP440-SE,1,1,2,6,21,#REF!
ipdsl-jal-tepatitlan-9,node0_7_CPU0,A9K-RSP440-SE,1,1,2,6,19,#REF!
ipdsl-mex-popocatepetl-75,node0_7_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_6_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_3_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_2_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_1_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_0_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-mex-popocatepetl-75,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,2,6,18,#REF!
ipdsl-nvl-valle-17,node0_7_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-valle-17,node0_5_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-valle-17,node0_4_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_7_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_5_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_4_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_3_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_2_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_1_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-revolucion-70,node0_0_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-valle-17,node0_3_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-valle-17,node0_1_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-valle-17,node0_0_CPU0,A9K-RSP440-SE,1,1,2,5,21,#REF!
ipdsl-nvl-valle-17,node0_6_CPU0,A9K-RSP440-SE,1,1,2,5,20,#REF!
ipdsl-nvl-revolucion-70,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,2,5,20,#REF!
ipdsl-nvl-revolucion-70,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,2,5,20,#REF!
ipdsl-nvl-valle-17,node0_2_CPU0,A9K-RSP440-SE,1,1,2,5,20,#REF!
ipdsl-nvl-valle-17,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,2,5,20,#REF!
ipdsl-nvl-valle-17,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,2,5,20,#REF!
ipdsl-mex-roma-87,node0_7_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_6_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_5_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_4_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_3_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_2_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_1_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_0_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_RSP1_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-mex-roma-87,node0_RSP0_CPU0,GLC-SX-MMD,1,1,2,5,18,#REF!
ipdsl-jal-ptovallarta-21,node0_7_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_6_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_5_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_4_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_3_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_2_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_1_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_0_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-ptovallarta-21,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_7_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_6_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_4_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_3_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_2_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_1_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
ipdsl-jal-toscano-5,node0_0_CPU0,A9K-RSP440-SE,1,1,2,5,17,#REF!
inetm-hgo-revolucionp-36,node0_1_CPU0,SFP-10G-LR-S,1,1,2,0,17,#REF!
inetm-hgo-revolucionp-36,node0_0_CPU0,SFP-10G-LR-S,1,1,2,0,17,#REF!
ipdsl-mex-estrella-26,node0_7_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
ipdsl-mex-estrella-26,node0_6_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
ipdsl-mex-estrella-26,node0_5_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
ipdsl-mex-estrella-26,node0_4_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
ipdsl-mex-estrella-26,node0_3_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
ipdsl-mex-estrella-26,node0_1_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
ipdsl-mex-estrella-26,node0_0_CPU0,A9K-RSP440-SE,1,1,1,6,21,#REF!
sec-chs-tuxtla-29,node0_5_CPU0,14X10GBE-WL-XFP,1,1,1,6,20,#REF!
ipdsl-mex-estrella-26,node0_2_CPU0,A9K-RSP440-SE,1,1,1,6,20,#REF!
ipdsl-mex-estrella-26,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,1,6,20,#REF!
ipdsl-mex-estrella-26,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,1,6,20,#REF!
sec-chs-tuxtla-24,node0_5_CPU0,XFP10GLR-192SR-L,1,1,1,6,19,#REF!
inetm-mor-mirador-44,node0_3_CPU0,SFP-10G-LR-S,1,1,1,6,19,#REF!
inetm-mor-mirador-44,node0_2_CPU0,SFP-10G-LR-S,1,1,1,6,19,#REF!
inetm-mor-mirador-44,node0_1_CPU0,SFP-10G-LR-S,1,1,1,6,19,#REF!
inetm-mor-mirador-44,node0_RSP1_CPU0,SFP-10G-LR-S,1,1,1,6,19,#REF!
inetm-mor-mirador-44,node0_RSP0_CPU0,SFP-10G-LR-S,1,1,1,6,19,#REF!
ipdsl-jal-lasfuentes-35,node0_5_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_4_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_3_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_2_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_1_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_0_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,1,6,17,#REF!
ipdsl-jal-lasfuentes-35,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,1,6,16,#REF!
inetm-chi-copernico-63,node0_2_CPU0,SFP-10G-LR-S,1,1,1,6,16,#REF!
inetm-chi-copernico-63,node0_1_CPU0,SFP-10G-LR-S,1,1,1,6,16,#REF!
inetm-chi-copernico-63,node0_0_CPU0,SFP-10G-LR-S,1,1,1,6,16,#REF!
inetm-chi-copernico-63,node0_RSP1_CPU0,SFP-10G-LR-S,1,1,1,6,16,#REF!
inetm-chi-copernico-63,node0_RSP0_CPU0,SFP-10G-LR-S,1,1,1,6,16,#REF!
bb-dallas-bryan-18,node0_5_CPU0,CPAK-100G-LR4,1,1,1,1,20,#REF!
sec-son-obregon-24,node0_1_CPU0,14X10GBE-WL-XFP,1,1,1,0,18,#REF!
sec-son-obregon-22,node0_1_CPU0,CPAK-100G-LR4,1,1,1,0,17,#REF!
sec-oax-oaxaca-23,node0_3_CPU0,1X100GBE,1,1,0,5,19,#REF!
inetm-hgo-revolucionp-36,node0_2_CPU0,SFP-10G-LR-S,1,1,0,5,19,#REF!
vpn-nvl-triara-36,node0_3_CPU0,A9K-RSP440-SE,1,1,0,3,21,#REF!
vpn-nvl-triara-36,node0_2_CPU0,A9K-RSP440-SE,1,1,0,3,21,#REF!
vpn-nvl-triara-36,node0_1_CPU0,A9K-RSP440-SE,1,1,0,3,21,#REF!
vpn-nvl-triara-36,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,0,3,21,#REF!
vpn-nvl-triara-36,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,0,3,21,#REF!
vpn-tam-matamoros-19,node0_2_CPU0,XFP-10GLR-OC192SR,1,1,0,2,21,#REF!
vpn-tam-matamoros-19,node0_1_CPU0,XFP-10GLR-OC192SR,1,1,0,2,21,#REF!
vpn-tam-matamoros-19,node0_0_CPU0,XFP-10GLR-OC192SR,1,1,0,2,21,#REF!
vpn-ver-pozarica-24,node0_2_CPU0,A9K-RSP440-SE,1,1,0,2,21,#REF!
vpn-ver-pozarica-24,node0_1_CPU0,A9K-RSP440-SE,1,1,0,2,21,#REF!
vpn-ver-pozarica-24,node0_0_CPU0,A9K-RSP440-SE,1,1,0,2,21,#REF!
vpn-tam-matamoros-19,node0_RSP1_CPU0,XFP-10GLR-OC192SR,1,1,0,2,20,#REF!
vpn-tam-matamoros-19,node0_RSP0_CPU0,XFP-10GLR-OC192SR,1,1,0,2,20,#REF!
vpn-ver-pozarica-24,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,0,2,20,#REF!
vpn-ver-pozarica-24,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,0,2,20,#REF!
vpn-coa-monclova-19,node0_3_CPU0,A9K-RSP440-SE,1,1,0,2,18,#REF!
vpn-coa-monclova-19,node0_1_CPU0,A9K-RSP440-SE,1,1,0,2,18,#REF!
vpn-coa-monclova-19,node0_0_CPU0,A9K-RSP440-SE,1,1,0,2,18,#REF!
vpn-coa-monclova-19,node0_RSP1_CPU0,A9K-RSP440-SE,1,1,0,2,18,#REF!
vpn-coa-monclova-19,node0_RSP0_CPU0,A9K-RSP440-SE,1,1,0,2,18,#REF!
vpn-jal-tlaquepaque-64,node0_3_CPU0,A9K-RSP440-SE,1,1,0,1,20,#REF!
vpn-jal-tlaquepaque-64,node0_2_CPU0,A9K-RSP440-SE,1,1,0,1,20,#REF!
vpn-jal-tlaquepaque-64,node0_1_CPU0,A9K-RSP440-SE,1,1,0,1,20,#REF!
vpn-jal-tlaquepaque-64,node0_0_CPU0,A9K-RSP440-SE,1,1,0,1,20,#REF!
